R;Nome;Squadra;Pv;Mv;Fm;Gf;Gs;Rp;Rc;R+;R-;Ass;Amm;Esp;Au
A;Micin;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Baraye;Parma;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Colidio;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Moncini;SPAL;3;5,33;5,33;0;0;0;0;0;0;0;0;0;0
A;Teodorczyk;Udinese;5;5,7;5,6;0;0;0;0;0;0;0;1;0;0
A;Millico;Torino;6;5,67;5,67;0;0;0;0;0;0;0;0;0;0
A;Piccoli;Atalanta;1;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Adorante;Parma;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Cambiaghi;Atalanta;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Esposito;Inter;3;5,83;6,67;1;0;0;1;1;0;0;1;0;0
A;Merola;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Cangiano;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Rauti;Torino;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Tutino;Verona;4;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Bahlouli;Sampdoria;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Pedro G.;Fiorentina;3;5,5;5,5;0;0;0;0;0;0;0;0;0;0
A;Diallo Am.;Atalanta;1;7;10;1;0;0;0;0;0;0;0;0;0
A;Cleonise;Genoa;2;6;6;0;0;0;0;0;0;0;2;0;0
A;Colombo;Milan;0;0;0;0;0;0;0;0;0;0;0;0;0
A;Gagliano;Cagliari;1;7,5;11,5;1;0;0;0;0;0;1;0;0;0
